Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Domain,Domain Category,"CORN, GRAIN - ACRES HARVESTED  -  <b>VALUE</b>","CORN, GRAIN - ACRES HARVESTED  -  <b>CV (%)</b>","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","CORN, GRAIN, IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","CORN, GRAIN, IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>"
SURVEY,2016,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"54,000",NA,143.3,NA,NA,NA
SURVEY,2016,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"96,500",NA,161.7,NA,NA,NA
SURVEY,2016,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"43,400",NA,156,NA,NA,NA
SURVEY,2016,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"122,000",NA,169.7,NA,NA,NA
SURVEY,2016,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"15,000",NA,160.7,NA,NA,NA
SURVEY,2016,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"28,800",NA,146.5,NA,NA,NA
SURVEY,2016,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"86,800",NA,144,NA,NA,NA
SURVEY,2016,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"55,000",NA,149.1,NA,NA,NA
SURVEY,2016,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"59,900",NA,164.1,NA,NA,NA
SURVEY,2016,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"26,300",NA,154,NA,NA,NA
SURVEY,2016,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,WARRICK,173,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"31,800",NA,134.6,NA,NA,NA
SURVEY,2016,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"97,000",NA,191.8,NA,NA,NA
SURVEY,2016,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"120,500",NA,200,NA,NA,NA
SURVEY,2016,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,NA,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"275,000",NA,182.7,NA,NA,NA
SURVEY,2016,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,OWEN,119,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"21,500",NA,160.5,NA,NA,NA
SURVEY,2016,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,PARKE,121,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"58,000",NA,182.8,NA,NA,NA
SURVEY,2016,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"40,500",NA,197.5,NA,NA,NA
SURVEY,2016,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,WARREN,171,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"89,500",NA,212.3,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"59,000",NA,161,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,BOONE,11,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"94,500",NA,136.5,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,CLINTON,23,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"110,500",NA,146.6,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,DECATUR,31,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"78,400",NA,177.9,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,GRANT,53,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"65,900",NA,135.1,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,HAMILTON,57,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"53,700",NA,145.4,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,HANCOCK,59,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"64,700",NA,149.9,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,HENDRICKS,63,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"68,800",NA,149.7,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,67,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"60,800",NA,160.4,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"49,000",NA,152,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"85,100",NA,136.3,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"5,900",NA,167.8,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"41,500",NA,155.4,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"105,500",NA,169.7,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"86,500",NA,157.2,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"69,200",NA,173.4,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"28,500",NA,117.5,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"66,500",NA,130.1,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"32,500",NA,181.5,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,HENRY,65,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"69,000",NA,158,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,JAY,75,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"68,500",NA,108.3,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"96,000",NA,144.8,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,UNION,161,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"31,500",NA,174,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"64,500",NA,161.2,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"93,500",NA,157.2,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,CASS,17,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"98,500",NA,129.4,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"43,000",NA,154.7,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,FULTON,49,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"95,000",NA,142.1,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"103,000",NA,170.9,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"87,000",NA,143.7,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"66,000",NA,138.6,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"66,000",NA,151.5,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,WABASH,169,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"75,000",NA,135.3,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,ADAMS,1,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"57,000",NA,103.5,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,ALLEN,3,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"70,000",NA,120.7,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"65,000",NA,123.1,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,LAGRANGE,87,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"41,000",NA,150,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,NOBLE,113,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"61,000",NA,163.1,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,OTHER (COMBINED) COUNTIES,NA,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"78,000",NA,159.6,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,WELLS,179,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"76,000",NA,112.5,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"58,000",NA,138.8,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"127,000",NA,169.3,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"147,000",NA,98.3,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"114,000",NA,151.3,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"54,500",NA,142,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,NEWTON,111,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"110,000",NA,110.9,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"59,000",NA,151.5,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"103,000",NA,109.7,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"54,500",NA,97.6,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"143,000",NA,128,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"3,100",NA,158.1,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"24,500",NA,173.1,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"61,000",NA,151.6,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"18,500",NA,178.4,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"5,700",NA,158.8,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"23,100",NA,190.5,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,OTHER (COMBINED) COUNTIES,NA,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"19,100",NA,153.1,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"48,000",NA,156,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,CLARK,19,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"15,300",NA,162.1,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,DEARBORN,29,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"7,700",NA,151.9,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"37,000",NA,182.4,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"16,600",NA,151.8,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,JENNINGS,79,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"38,000",NA,160.3,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,OHIO,115,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"2,400",NA,162.5,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,RIPLEY,137,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"46,000",NA,158.7,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,SCOTT,143,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"11,500",NA,167.8,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"5,500",NA,158.2,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"86,000",NA,174.4,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"57,900",NA,165.8,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"100,500",NA,177.1,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"110,000",NA,164.5,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"15,600",NA,149.4,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,NA,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"76,000",NA,162.8,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"82,500",NA,190.3,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"53,500",NA,163.7,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"67,500",NA,163,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"26,800",NA,166.4,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,WARRICK,173,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"38,700",NA,151.9,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,CLAY,21,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"59,500",NA,165.5,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"91,500",NA,169.4,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"115,000",NA,176.5,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,OWEN,119,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"19,500",NA,164.1,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,PARKE,121,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"60,000",NA,160.8,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"69,500",NA,149.6,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"94,000",NA,147.9,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"40,000",NA,156.3,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,VIGO,167,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"43,000",NA,164,NA,NA,NA
SURVEY,2015,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,WARREN,171,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"89,000",NA,178.7,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"58,900",NA,200.3,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,BOONE,11,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"98,700",NA,200.6,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,CLINTON,23,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"113,500",NA,214.1,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,DECATUR,31,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"80,400",NA,205.8,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,GRANT,53,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"78,900",NA,185,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,HAMILTON,57,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"52,700",NA,197.3,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,HANCOCK,59,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"66,800",NA,188.6,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,HENDRICKS,63,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"73,800",NA,198.5,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,67,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"65,800",NA,200.6,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"51,200",NA,186.9,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"93,200",NA,196.4,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"7,900",NA,178.5,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"43,500",NA,197,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"108,200",NA,197.3,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"99,500",NA,187.9,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"67,000",NA,214.9,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"32,400",NA,157.1,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"73,000",NA,174,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"36,600",NA,187.4,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,HENRY,65,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"77,000",NA,192.9,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,JAY,75,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"76,000",NA,169.1,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"98,000",NA,179.6,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,UNION,161,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"33,000",NA,200,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"64,000",NA,185.2,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"94,500",NA,205.3,NA,NA,NA
SURVEY,2014,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,CASS,17,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"98,000",NA,195.9,NA,NA,NA
